,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAcc-mad()-X,tBodyAcc-mad()-Y,tBodyAcc-mad()-Z,tBodyAcc-max()-X,tBodyAcc-max()-Y,tBodyAcc-max()-Z,tBodyAcc-min()-X,tBodyAcc-min()-Y,tBodyAcc-min()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyro-mad()-X,tBodyGyro-mad()-Y,tBodyGyro-mad()-Z,tBodyGyro-max()-X,tBodyGyro-max()-Y,tBodyGyro-max()-Z,tBodyGyro-min()-X,tBodyGyro-min()-Y,tBodyGyro-min()-Z,fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAcc-mad()-X,fBodyAcc-mad()-Y,fBodyAcc-mad()-Z,fBodyAcc-max()-X,fBodyAcc-max()-Y,fBodyAcc-max()-Z,fBodyAcc-min()-X,fBodyAcc-min()-Y,fBodyAcc-min()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyGyro-mad()-X,fBodyGyro-mad()-Y,fBodyGyro-mad()-Z,fBodyGyro-max()-X,fBodyGyro-max()-Y,fBodyGyro-max()-Z,fBodyGyro-min()-X,fBodyGyro-min()-Y,fBodyGyro-min()-Z,subject,Activity
6234,0.22608776,-0.019072234,-0.12163324,-0.33221775,-0.17602546,-0.16588101,-0.35821811,-0.18754176,-0.12188129,-0.11846965,-0.092985263,-0.41294197,0.34607812,0.1948016,0.35543234,-0.31242413,0.080251921,0.5041378,-0.73592758,-0.61807732,-0.26257801,-0.76238185,-0.61816931,-0.2511954,-0.7218413,-0.68171519,-0.11374172,0.51799998,0.71174155,0.49879211,-0.51096213,-0.2866501,-0.37523595,-0.27351547,-0.17367473,-0.12645277,-0.43433897,-0.26870688,-0.23581403,-0.23337043,-0.31458939,-0.056082577,-0.98699804,-0.88655896,-0.97889798,-0.67523081,-0.6111022,-0.46128786,-0.75520904,-0.62511012,-0.27557075,-0.69732076,-0.61812864,-0.42221603,-0.73442024,-0.74312819,-0.24266356,-0.96740473,-0.93143639,-0.92197941,27,2
6235,0.11169003,0.010050403,-0.22423256,-0.31575707,-0.11675715,-0.077458181,-0.37354609,-0.13591332,-0.027436841,-0.055971113,-0.042834973,-0.41064426,0.28495239,0.19973859,0.20033334,-0.56140053,0.33345571,0.71663263,-0.6380836,-0.60684384,-0.23711522,-0.6296029,-0.6191969,-0.21726615,-0.85907865,-0.60333524,-0.11777535,0.34373476,0.71124218,0.54788483,-0.39846643,-0.26171323,-0.31363767,-0.28565632,-0.10297859,-0.03213055,-0.28708944,-0.16233327,-0.095546254,-0.34125289,-0.28275465,-0.027221909,-0.93807678,-0.89944303,-0.96189931,-0.58290529,-0.61320983,-0.43923582,-0.65639357,-0.60567935,-0.25133727,-0.6205824,-0.61184718,-0.40596795,-0.63889241,-0.72274249,-0.24873325,-0.84973048,-0.95698657,-0.87607817,27,2
6236,0.23989663,-0.016917984,-0.10560318,-0.30219381,-0.17552613,-0.13216799,-0.34722341,-0.16448502,-0.068836469,0.05272634,-0.10559948,-0.39230501,0.34033472,0.29611907,0.30649825,-0.28995877,0.1730744,0.43732297,-0.68218071,-0.60243534,-0.22834521,-0.69970108,-0.60999407,-0.21138525,-0.70588676,-0.72373675,-0.1817791,0.41894647,0.59385723,0.49645285,-0.32754356,-0.32972732,-0.31272214,-0.2923035,-0.15476151,-0.1071643,-0.35356298,-0.26681047,-0.25593258,-0.29612841,-0.28651888,0.024935379,-0.32340547,-0.79983229,-0.78503854,-0.5975718,-0.58007848,-0.37155578,-0.70897917,-0.61966966,-0.25731996,-0.63742737,-0.6250011,-0.3525195,-0.72082997,-0.71074461,-0.27541755,-0.90722977,-0.91704443,-0.62716199,27,2
6237,0.3712462,-0.028868286,-0.091778613,-0.28721979,-0.089714369,-0.14343886,-0.35177699,-0.059468083,-0.11015893,0.05272634,-0.063016022,-0.39230501,0.36498675,0.28811885,0.30649825,0.10968761,-0.12164564,-0.12922831,-0.57775676,-0.56378154,-0.16449247,-0.56958293,-0.59318137,-0.19924314,-0.50192698,-0.73098233,-0.26979622,0.5950671,0.56249857,0.11260659,-0.32006584,-0.25134277,-0.25230357,-0.27454509,-0.070449208,-0.15169653,-0.33636725,-0.19349857,-0.31479495,-0.24884814,-0.21368571,0.02546448,-0.89940962,-0.79476492,-0.68909567,-0.5153896,-0.53935529,-0.38555335,-0.59857028,-0.58264796,-0.18018971,-0.55111372,-0.55143227,-0.25527997,-0.54655758,-0.75639956,-0.23501978,-0.8544719,-0.89261765,-0.9565933,27,2
6238,0.30973777,-0.020492504,-0.15421303,-0.32019854,0.012907541,-0.1119737,-0.3724235,0.033821635,-0.073227476,0.043238614,-0.028102036,-0.40310455,0.36498675,0.28811885,0.28206921,0.32167575,-0.24479148,-0.37723247,-0.68590148,-0.55437945,0.059539501,-0.69862234,-0.58230062,0.076472785,-0.50192698,-0.73098233,-0.28721685,0.67147586,0.56249857,-0.060795158,-0.43867534,-0.26458806,-0.403833,-0.27864657,0.071346333,-0.043376093,-0.40966116,-0.21906909,-0.31451813,-0.25491537,-0.06929213,0.15657387,-0.68606126,-0.94571008,-0.89683826,-0.6128947,-0.55903952,-0.31733421,-0.70908348,-0.55462216,0.059606928,-0.65706744,-0.59027638,-0.18323161,-0.68792151,-0.68430997,0.080032339,-0.88296378,-0.84424515,-0.8890248,27,2
6239,0.24762069,-0.044418139,-0.15750698,-0.36116979,0.031495318,-0.080965084,-0.40160094,0.072498492,-0.023397601,-0.19556203,0.0053883264,-0.285928,0.38384962,0.25730124,0.28206921,0.10453562,-0.20405659,-0.13571853,-0.57699573,-0.5247839,0.084144183,-0.57458572,-0.522595,0.091284834,-0.51707595,-0.75194239,-0.28721685,0.51616548,0.61782586,-0.060795158,-0.32827976,-0.1472417,-0.34088303,-0.37448024,0.051318264,-0.025917936,-0.32717327,-0.068755405,-0.18347307,-0.4488367,-0.052409407,0.04689586,-0.37143466,-0.72384872,-0.79996171,-0.58111168,-0.52971965,-0.17314821,-0.58107186,-0.52507154,0.056921916,-0.57214856,-0.5369854,-0.1129231,-0.47761736,-0.7045393,-0.018307488,-0.94539811,-0.92101794,-0.81069316,27,2
6240,0.2074207,-0.01571269,-0.19431922,-0.40440671,0.018932704,-0.061843978,-0.45585654,0.041150226,-0.066944115,-0.19556203,0.12388038,-0.285928,0.37315799,0.25730124,0.049845779,0.065505122,-0.12848679,-0.16285863,-0.50212762,-0.48629373,0.080611809,-0.49566927,-0.47931367,0.08400339,-0.44686089,-0.70774696,-0.27102326,0.49723878,0.61782586,0.011987762,-0.4430985,-0.14299221,-0.2904778,-0.38970983,0.032408691,-0.020532288,-0.36586101,-0.16522109,-0.17117973,-0.40930158,-0.065946538,0.11823689,-0.97751137,-0.85860177,-0.80070928,-0.54187245,-0.49680578,-0.26283262,-0.49930352,-0.4834783,0.072530993,-0.50954049,-0.50242699,-0.12717741,-0.37371347,-0.6442123,0.029045679,-0.97470394,-0.68592436,-0.91525531,27,2
6241,0.27272383,-0.0067659168,-0.1354708,-0.34951471,-0.048182489,-0.069436035,-0.39530418,-0.046170776,-0.082490682,-0.15973218,0.12388038,-0.42299975,0.37315799,0.24613677,0.049845779,-0.12114209,0.048923489,0.18738285,-0.44918972,-0.56680463,0.14211281,-0.41946273,-0.57758765,0.11188268,-0.44686089,-0.70774696,-0.077042077,0.49723878,0.65684823,0.011987762,-0.41884684,-0.1747263,-0.22521952,-0.32400474,-0.046197221,-0.060167844,-0.35368597,-0.18038398,-0.091303371,-0.31093703,-0.13612746,-0.071318199,-0.65832733,-0.7354742,-0.8630458,-0.31688831,-0.54302702,-0.13255229,-0.49118987,-0.58519409,0.11422327,-0.37935628,-0.5706074,-0.021965489,-0.43768136,-0.67791861,-0.0085102451,-0.70179261,-0.62845477,-0.87020468,27,2
6242,0.30074386,-0.025306837,-0.040848008,-0.29149237,-0.15304523,-0.099244285,-0.31604591,-0.1353754,-0.06069329,-0.15973218,-0.078449727,-0.42299975,0.31621116,0.24613677,0.24821202,-0.36420702,0.0811501,0.54188178,-0.70229029,-0.6727766,-0.21569605,-0.70683534,-0.67631906,-0.18985039,-0.77242549,-0.77886462,-0.077042077,0.52982454,0.67459601,0.51453476,-0.44616864,-0.29537686,-0.37353472,-0.23891899,-0.13837338,-0.03773086,-0.40700575,-0.23735518,-0.24055449,-0.17680512,-0.25568204,0.14099723,-0.85950033,-0.78482182,-0.93864974,-0.67115457,-0.64523547,-0.4500491,-0.71348595,-0.69329801,-0.22454547,-0.6555618,-0.69261349,-0.40751819,-0.67412847,-0.74993922,-0.19044238,-0.98708923,-0.87730984,-0.92653112,27,2
6243,0.28538822,0.018487718,-0.045186945,-0.95103215,-0.8612407,-0.9167718,-0.96021049,-0.85565407,-0.92657415,-0.86559623,-0.4701697,-0.70854256,0.7737092,0.66613896,0.79729564,0.029122743,-0.06903904,0.078222358,-0.90357063,-0.85853602,-0.90231611,-0.91070463,-0.86725397,-0.912144,-0.77672942,-0.82688765,-0.65570013,0.76237255,0.85151195,0.75246256,-0.93747504,-0.86766951,-0.90715744,-0.95752472,-0.86563906,-0.92936434,-0.94798856,-0.87873338,-0.92101319,-0.96446899,-0.87649337,-0.94361129,-0.98646753,-0.97464539,-0.93361884,-0.85461706,-0.83192999,-0.86624534,-0.92016602,-0.87878279,-0.92655971,-0.88000993,-0.87026137,-0.88838102,-0.92993664,-0.92996519,-0.96391395,-0.98837458,-0.90587481,-0.97791352,28,0
6244,0.26786457,-0.033854599,-0.15072664,-0.96312893,-0.82613902,-0.76841215,-0.97168282,-0.83006311,-0.75784919,-0.90936864,-0.49809647,-0.70854256,0.7737092,0.60940418,0.70335588,0.016443549,-0.24885771,0.088651717,-0.74756174,-0.88290174,-0.89939609,-0.79374841,-0.8967966,-0.91237942,-0.63288052,-0.89720117,-0.65570013,0.67970587,0.81745188,0.76108236,-0.95533146,-0.8565693,-0.87490195,-0.96665337,-0.82160726,-0.73875351,-0.95560517,-0.83426509,-0.83415377,-0.97684925,-0.88429129,-0.68456088,-0.99017611,-0.96547595,-0.95385579,-0.7518477,-0.89876593,-0.89953458,-0.74950862,-0.87475189,-0.90836835,-0.72512842,-0.89154047,-0.8944827,-0.78455159,-0.90543764,-0.93303708,-0.98059421,-0.98472926,-0.99386608,28,0
6245,0.28638326,-0.035401458,-0.19396931,-0.9769244,-0.83830057,-0.79001313,-0.97899905,-0.83994869,-0.78324401,-0.90936864,-0.50157919,-0.73162861,0.82066389,0.60940418,0.70335588,-0.0033892556,-0.16234679,0.066877572,-0.7387106,-0.8698329,-0.89967757,-0.76401257,-0.87906669,-0.90339146,-0.63288052,-0.91521028,-0.68487171,0.67970587,0.81745188,0.76108236,-0.97198844,-0.86978156,-0.88697198,-0.97914606,-0.83267768,-0.76275451,-0.97077574,-0.84992342,-0.86572712,-0.98789515,-0.89245221,-0.69186439,-0.98559785,-0.98881307,-0.96594459,-0.7792177,-0.90568475,-0.91539011,-0.73319641,-0.85261031,-0.90391183,-0.71272033,-0.88849911,-0.90059856,-0.75618247,-0.86224305,-0.93698851,-0.99262702,-0.97517443,-0.99004677,28,0
6246,0.27394147,-0.011132456,-0.080146897,-0.97195587,-0.88471893,-0.83256038,-0.97942769,-0.89268941,-0.83663525,-0.92316948,-0.48604165,-0.70436932,0.76328623,0.64108864,0.75454725,-0.081241857,-0.03232286,0.071491977,-0.88292902,-0.92086241,-0.93055545,-0.88238405,-0.92702175,-0.93539569,-0.80509855,-0.91488646,-0.70917365,0.75096457,0.86264757,0.76123803,-0.96352,-0.89553006,-0.89707538,-0.97607024,-0.8854916,-0.81448907,-0.96606626,-0.87590311,-0.85303723,-0.98853072,-0.93137707,-0.79028119,-0.99607021,-0.99167176,-0.98332221,-0.86744975,-0.93350736,-0.92639772,-0.88812266,-0.91434669,-0.93818315,-0.86331743,-0.92472437,-0.92171653,-0.88648596,-0.92223638,-0.96132272,-0.95972386,-0.96200867,-0.99035287,28,0
6247,0.27059768,-0.028462472,-0.09012691,-0.97272201,-0.86851977,-0.86623506,-0.98048657,-0.87046141,-0.86975718,-0.92316948,-0.48604165,-0.70436932,0.76328623,0.64108864,0.79447727,-0.084133179,-0.063561693,0.086700253,-0.91101278,-0.92540766,-0.93924348,-0.90902589,-0.93347901,-0.94099863,-0.84871283,-0.91488646,-0.70917365,0.75301263,0.86264757,0.78752941,-0.96481409,-0.88701128,-0.90277712,-0.97654329,-0.86673177,-0.85718695,-0.96683996,-0.87316727,-0.8873568,-0.98727585,-0.90433022,-0.83460662,-0.99326931,-0.94023517,-0.96534116,-0.90660719,-0.93561675,-0.93931257,-0.91300905,-0.92010181,-0.94459327,-0.89449837,-0.92814988,-0.9311542,-0.90773508,-0.94165533,-0.96347386,-0.98590965,-0.97161876,-0.9899546,28,0
6248,0.28190528,-0.020871772,-0.12500629,-0.98525378,-0.89441678,-0.93120746,-0.98724031,-0.88516801,-0.93346518,-0.92977067,-0.51978507,-0.78919974,0.82350673,0.64934644,0.79447727,-0.037227483,-0.048859343,0.06312453,-0.95001178,-0.96365937,-0.94417912,-0.95160768,-0.9670679,-0.95094069,-0.85390532,-0.92881717,-0.71650992,0.79635257,0.88235761,0.78752941,-0.98105957,-0.93144857,-0.94287398,-0.98726587,-0.88425481,-0.92917019,-0.98270896,-0.92030553,-0.93486961,-0.99089102,-0.87732655,-0.93688205,-0.99260114,-0.98756063,-0.97273767,-0.94098561,-0.96564659,-0.94664558,-0.95285072,-0.96261375,-0.94828369,-0.94822657,-0.96679697,-0.93743692,-0.94891935,-0.97166864,-0.96703447,-0.97418074,-0.96191267,-0.99397108,28,0
6249,0.28859303,0.0074879614,-0.087688706,-0.99275254,-0.96160298,-0.96480693,-0.99381684,-0.96100985,-0.96627912,-0.93403813,-0.53656118,-0.78767924,0.8458342,0.68259329,0.83979427,-0.016016036,-0.05515802,0.070329611,-0.96550182,-0.97274514,-0.96778743,-0.96502515,-0.97373029,-0.96895111,-0.8642025,-0.9378744,-0.74433173,0.8281132,0.90393316,0.79739786,-0.99041929,-0.97005085,-0.97353902,-0.99390794,-0.95888173,-0.96171488,-0.99083584,-0.97358685,-0.96467879,-0.99690881,-0.95239329,-0.95780227,-0.99818092,-0.99256774,-0.98401848,-0.97140432,-0.97763733,-0.97029604,-0.96447486,-0.97011668,-0.96971658,-0.96823049,-0.97572815,-0.96472626,-0.95816984,-0.97466518,-0.97842932,-0.99915397,-0.98682257,-0.99872226,28,0
6250,0.28014142,-0.0053889299,-0.076979908,-0.99284066,-0.94510649,-0.97933578,-0.99335207,-0.94600607,-0.98044626,-0.93403813,-0.53691083,-0.78767924,0.84490678,0.67174583,0.84720121,-0.0096379396,-0.085244212,0.10494726,-0.97464823,-0.97565832,-0.97690192,-0.97528507,-0.97596596,-0.97897967,-0.8642025,-0.93901989,-0.73502258,0.83387986,0.90393316,0.8157079,-0.9908447,-0.95543798,-0.98142275,-0.99378833,-0.94249776,-0.9787354,-0.99111196,-0.95572112,-0.97864611,-0.9953169,-0.94153375,-0.97385741,-0.99759024,-0.97958103,-0.99258823,-0.96677727,-0.98086486,-0.97575923,-0.97709441,-0.97289255,-0.97926398,-0.97180103,-0.9764326,-0.97358691,-0.97572112,-0.9772865,-0.98715023,-0.97845883,-0.99850343,-0.99816081,28,0
6251,0.27736566,-0.015510949,-0.10656866,-0.97978805,-0.90261172,-0.9272164,-0.98563133,-0.91454858,-0.94150264,-0.90526168,-0.50658565,-0.80965745,0.81812523,0.63904255,0.75707189,-0.04339455,-0.079902772,0.079895692,-0.95215811,-0.93020593,-0.90943752,-0.95499716,-0.94474089,-0.93040686,-0.86905642,-0.88860573,-0.710697,0.79315048,0.88024258,0.7219303,-0.97754712,-0.9182642,-0.94587028,-0.98064663,-0.90011253,-0.92209059,-0.97635666,-0.89942197,-0.92396933,-0.98708725,-0.94741967,-0.92859218,-0.99937234,-0.98588572,-0.99388172,-0.93653565,-0.9475481,-0.91738523,-0.95708689,-0.92162653,-0.91501401,-0.94511712,-0.92952426,-0.89585582,-0.96395961,-0.95583058,-0.95510468,-0.97249266,-0.99033682,-0.99847401,28,0
6252,0.28271894,-0.009179855,-0.11773313,-0.97487053,-0.87769555,-0.92786036,-0.97941539,-0.87973954,-0.94474231,-0.90526168,-0.50658565,-0.78828909,0.81812523,0.63898112,0.75707189,-0.031397832,-0.082046891,0.086655542,-0.91045828,-0.92749503,-0.90199535,-0.91972963,-0.93861944,-0.91951939,-0.77716126,-0.88860573,-0.710697,0.79315048,0.88024258,0.7219303,-0.96906887,-0.8993071,-0.93882508,-0.97752918,-0.8740429,-0.92645058,-0.96982723,-0.8868041,-0.91923626,-0.98553294,-0.92117863,-0.94589141,-0.99817041,-0.98822281,-0.9937078,-0.90224831,-0.93976469,-0.90364534,-0.9134312,-0.92118027,-0.9102278,-0.89259619,-0.9289429,-0.88824631,-0.93103037,-0.95167916,-0.95364006,-0.98075435,-0.95971559,-0.99048119,28,0
6253,0.27864784,-0.020038263,-0.11859049,-0.98393173,-0.91226105,-0.95594475,-0.98713031,-0.91704062,-0.95774662,-0.92105172,-0.52576619,-0.78828909,0.83022647,0.63898112,0.81518782,-0.0060006539,-0.093245862,0.11087583,-0.91521825,-0.95557633,-0.9592508,-0.91917149,-0.96045418,-0.96270216,-0.77716126,-0.93980371,-0.71209363,0.80309963,0.87464433,0.80912261,-0.9784044,-0.92018142,-0.96188417,-0.98672331,-0.9127119,-0.9550215,-0.97999405,-0.91114191,-0.95619238,-0.99312057,-0.94544023,-0.95412714,-0.99930392,-0.96485583,-0.98630637,-0.90155691,-0.95888463,-0.95152696,-0.91963158,-0.95383071,-0.96579683,-0.8951986,-0.95513428,-0.94958135,-0.93576717,-0.96876145,-0.98062313,-0.9647173,-0.99627853,-0.98666265,28,0
6254,0.27392004,-0.026125152,-0.12015034,-0.9919645,-0.93108857,-0.96217365,-0.99310505,-0.94816411,-0.95932753,-0.93788966,-0.51095384,-0.81423181,0.83022647,0.64159444,0.81518782,-0.034824566,-0.084119642,0.092378089,-0.92497562,-0.96273019,-0.98115777,-0.93747475,-0.97239657,-0.98463251,-0.84382674,-0.94871685,-0.7179819,0.76031595,0.87464433,0.82331524,-0.98844101,-0.93359399,-0.97085967,-0.99387862,-0.9330436,-0.9593015,-0.99139733,-0.93293412,-0.96724409,-0.99596794,-0.95929849,-0.94942556,-0.97879495,-0.94658988,-0.99350859,-0.92300219,-0.96421895,-0.97424457,-0.92620537,-0.96198135,-0.98580039,-0.91338478,-0.96754835,-0.97956557,-0.9445882,-0.97319271,-0.98963505,-0.96542473,-0.96764201,-0.98010096,28,0
6255,0.27193145,-0.025256371,-0.10836207,-0.98592887,-0.92559485,-0.97211486,-0.9893691,-0.94267681,-0.97342582,-0.90586531,-0.51095384,-0.81266455,0.83047057,0.64159444,0.82350291,-0.034660585,-0.072307343,0.088836134,-0.92375532,-0.97364993,-0.96088643,-0.93797758,-0.97552736,-0.9692786,-0.8169254,-0.93858621,-0.71379826,0.76031595,0.90054455,0.79116297,-0.98048152,-0.92940216,-0.97675973,-0.98877684,-0.92723999,-0.97061148,-0.98473514,-0.92279931,-0.97060983,-0.99239707,-0.95628419,-0.96661523,-0.9967287,-0.98389326,-0.99523046,-0.91271235,-0.97742052,-0.95461918,-0.92736586,-0.97158365,-0.9666784,-0.9079183,-0.97570763,-0.95274998,-0.94352009,-0.97911324,-0.98257851,-0.98415611,-0.99716873,-0.98827982,28,0
6256,0.27582189,-0.021843218,-0.10806278,-0.98559441,-0.93707008,-0.98016141,-0.98904152,-0.94332276,-0.97979341,-0.90586531,-0.53164652,-0.81266455,0.83047057,0.65039429,0.83636458,-0.018188975,-0.067958947,0.078131127,-0.94435425,-0.97040678,-0.95717462,-0.94955605,-0.97077684,-0.96327932,-0.8169254,-0.93858621,-0.71379826,0.80888801,0.90054455,0.79116297,-0.97917813,-0.93584741,-0.98042775,-0.9891028,-0.94065978,-0.98065744,-0.9832939,-0.939343,-0.98075922,-0.99415817,-0.95991894,-0.98083304,-0.97845576,-0.97422253,-0.99797976,-0.93335664,-0.97422249,-0.95208674,-0.94781009,-0.96832327,-0.96279864,-0.92881221,-0.97391202,-0.94906205,-0.96276211,-0.97504992,-0.97727442,-0.99249228,-0.99661444,-0.99280462,28,0
6257,0.28231758,-0.011755048,-0.10354231,-0.99448097,-0.95349112,-0.98814425,-0.9956263,-0.9640432,-0.98850388,-0.93868573,-0.53164652,-0.81528019,0.84156828,0.65883056,0.84536187,-0.026257056,-0.064270248,0.076575569,-0.96909081,-0.98147746,-0.98011952,-0.9741082,-0.98171088,-0.98086161,-0.83963083,-0.94222612,-0.74548194,0.8210462,0.90476653,0.81337567,-0.9917809,-0.95537496,-0.98787303,-0.99599968,-0.95434205,-0.98836974,-0.99389647,-0.95162646,-0.98653672,-0.99759329,-0.97258322,-0.98774176,-0.99439969,-0.97352613,-0.99080718,-0.96375567,-0.98620383,-0.97799063,-0.97074018,-0.97897314,-0.98258618,-0.96055118,-0.98516492,-0.97975956,-0.98105853,-0.9767284,-0.98540233,-0.99587926,-0.99840077,-0.97281455,28,0
6258,0.28204844,-0.0090145162,-0.107775,-0.98339707,-0.94961416,-0.97184361,-0.98829614,-0.95663315,-0.97746385,-0.90993727,-0.51792807,-0.81528019,0.82453483,0.68109143,0.82293271,-0.034749051,-0.071381413,0.074577862,-0.97526541,-0.96113774,-0.92859947,-0.97791772,-0.96973077,-0.95234606,-0.86888938,-0.9206338,-0.70854763,0.81330494,0.88735653,0.72691432,-0.97804757,-0.94687714,-0.97166571,-0.98604904,-0.95327628,-0.97332241,-0.98128516,-0.94409469,-0.96692807,-0.99083037,-0.97387829,-0.97946805,-0.97602748,-0.99406085,-0.99884603,-0.96765756,-0.96421879,-0.92667043,-0.97762949,-0.95948992,-0.93560984,-0.96940783,-0.9611174,-0.91515136,-0.9810595,-0.97330443,-0.96499201,-0.99368185,-0.99533287,-0.99802864,28,0
6259,0.27962567,-0.014151831,-0.11199465,-0.97180966,-0.91550894,-0.94315996,-0.97533473,-0.92362706,-0.94896951,-0.90982107,-0.50033598,-0.762844,0.82453483,0.65925004,0.82293271,-0.018332223,-0.074374322,0.081096007,-0.92781061,-0.93891844,-0.8857714,-0.93935856,-0.94323332,-0.90322088,-0.78460846,-0.91753203,-0.6536055,0.81330494,0.88664495,0.72691432,-0.96487629,-0.90824344,-0.94339502,-0.97503473,-0.92403232,-0.94672137,-0.96853373,-0.90648454,-0.9340388,-0.98301857,-0.96214444,-0.96310637,-0.96929303,-0.98569347,-0.97819464,-0.91669347,-0.94545704,-0.88797971,-0.93141014,-0.93548816,-0.89530796,-0.91038771,-0.94109122,-0.87050222,-0.93989644,-0.95691196,-0.94035208,-0.99597721,-0.98615647,-0.97694818,28,0
6260,0.27528576,-0.016684538,-0.081188764,-0.9752001,-0.92872293,-0.92852187,-0.97886659,-0.93583917,-0.92357503,-0.90982107,-0.50033598,-0.762844,0.8246205,0.65925004,0.82453665,-0.015714674,-0.06544502,0.099120828,-0.9295552,-0.94170391,-0.91029682,-0.93958352,-0.94181451,-0.92843616,-0.78460846,-0.91753203,-0.6536055,0.82052743,0.88664495,0.76254292,-0.96903904,-0.91852634,-0.9430501,-0.97807002,-0.93834511,-0.92525407,-0.97234905,-0.92342314,-0.92962671,-0.98257252,-0.95833259,-0.91773787,-0.98997405,-0.99050269,-0.99178783,-0.91790586,-0.94952748,-0.90524521,-0.93329276,-0.93759926,-0.92007762,-0.91293798,-0.94619001,-0.8973073,-0.94895432,-0.949783,-0.95831761,-0.99085686,-0.99395752,-0.96852447,28,0
6261,0.27398655,-0.021850102,-0.097782607,-0.98953814,-0.96640371,-0.92202858,-0.99194629,-0.96564019,-0.91030277,-0.93106572,-0.54693554,-0.77660629,0.83698506,0.67802865,0.82604306,-0.036333623,-0.082271049,0.1011033,-0.97751911,-0.96326072,-0.97940285,-0.97875587,-0.966439,-0.9823617,-0.86603497,-0.92607759,-0.73099988,0.82863186,0.89978351,0.81948351,-0.98501216,-0.96734171,-0.96869391,-0.99198539,-0.96692345,-0.90714088,-0.98783472,-0.96920838,-0.96010627,-0.99611999,-0.96983574,-0.87086787,-0.98271398,-0.99000222,-0.99534741,-0.96965945,-0.97248905,-0.97798798,-0.97999242,-0.95858562,-0.98164852,-0.97269141,-0.96717001,-0.97697436,-0.98466488,-0.96516748,-0.9862453,-0.98508731,-0.99078446,-0.98242495,28,0
6262,0.27628297,-0.026355128,-0.1306026,-0.99759306,-0.98178704,-0.96970196,-0.99796745,-0.98161446,-0.96871972,-0.94383537,-0.57329921,-0.82152839,0.8472096,0.68180679,0.82604306,-0.030493049,-0.08709093,0.090535782,-0.98554574,-0.98559407,-0.98864411,-0.98705965,-0.98660025,-0.98984451,-0.87687243,-0.95219962,-0.74661469,0.83076275,0.90103942,0.825309,-0.9970175,-0.98408012,-0.98219368,-0.99784828,-0.9806344,-0.96453202,-0.99706965,-0.98502284,-0.97869862,-0.99867466,-0.98001627,-0.95071716,-0.99383792,-0.98902371,-0.99868208,-0.98173262,-0.98547323,-0.99032594,-0.98668946,-0.98567385,-0.98893196,-0.98257742,-0.98836305,-0.99054508,-0.99073477,-0.98695869,-0.98753092,-0.99463929,-0.97396542,-0.98844632,28,0
6263,0.27526996,-0.018670025,-0.10689878,-0.99767582,-0.98282988,-0.9718939,-0.99818337,-0.98079232,-0.9694393,-0.94383537,-0.57329921,-0.80345786,0.84984595,0.68772918,0.83538028,-0.02599298,-0.07479674,0.080179787,-0.98982875,-0.99280447,-0.99359285,-0.99025,-0.99343189,-0.99357292,-0.87687243,-0.95219962,-0.75780778,0.83807324,0.91225657,0.825309,-0.9967993,-0.98576097,-0.98035258,-0.99813002,-0.98130921,-0.96841411,-0.99733972,-0.984262,-0.97761275,-0.99831066,-0.98213402,-0.95473357,-0.99021186,-0.9941356,-0.98873086,-0.98776308,-0.99373286,-0.99328609,-0.990412,-0.99218964,-0.99417995,-0.98883442,-0.99379731,-0.993511,-0.99058302,-0.99216374,-0.99650996,-0.99804371,-0.99478219,-0.99482973,28,0
6264,0.30137859,-0.0098983863,-0.15772357,-0.95476714,-0.83899713,-0.90381493,-0.95953193,-0.86100558,-0.9047637,-0.84270316,-0.42198532,-0.78040895,0.8386843,0.65951537,0.79557857,-0.016097864,0.05831321,0.034757753,-0.92823442,-0.94963364,-0.90148682,-0.92418312,-0.95504827,-0.9133961,-0.82381025,-0.9052344,-0.6918032,0.79591226,0.91012177,0.73713697,-0.95667763,-0.87215654,-0.93726569,-0.95381266,-0.83265461,-0.8938801,-0.9597461,-0.85552149,-0.9219972,-0.95326883,-0.85802884,-0.87353821,-0.98439027,-0.93453992,-0.96409066,-0.91770191,-0.96024044,-0.89261817,-0.93166624,-0.94421219,-0.91345164,-0.91230477,-0.95342239,-0.90134144,-0.93630609,-0.96243211,-0.93900618,-0.98990294,-0.98451285,-0.96594529,28,0
